Reveiw,Rating
But small size but super 😘💘💘💘💘💘💘😘😘READ MORE,5
Very badREAD MORE,1
GoodREAD MORE,5
Very bad productREAD MORE,3
OKREAD MORE,4
Very niceREAD MORE,5
Ok ok..READ MORE,4
OsamREAD MORE,5
SuperREAD MORE,3
Use fullREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
WORTH OF MONEYREAD MORE,5
Quality must be improved 🤨🤨READ MORE,2
Ok vry gdREAD MORE,4
Exelent productREAD MORE,5
Don't waste money. This is the worst thing. Should never buy it. Its quality is very bad. The item I ordered is broken.READ MORE,1
It's horrible 😳 plz don't waste your moneyREAD MORE,1
niceREAD MORE,5
Good 👍READ MORE,3
it's goodREAD MORE,5
Poor quality vast of money screw driver working damage screw pit low qualityREAD MORE,1
Good 👍READ MORE,4
Worst product. Too brittleREAD MORE,1
Nice productREAD MORE,5
TqREAD MORE,5
Superb but small product...READ MORE,5
Very small.not usefulREAD MORE,1
Product is good but the screw driver i received is bent. The driver has good enough magnetic power to hold the bits in place and to pull out the screws.READ MORE,3
Very poor qualityWaste of moneyREAD MORE,1
"Metal Quality is such cheap that if you want to open a screw with this tool, then it will break like a pencil tip. You can't open even a loose screw of mobile phone or laptop. Conclusion - Totally waste of money , it's better to buy a flower pot for show piece rather than this show piece toolkit.READ MORE",1
GoodREAD MORE,5
Vary nice productREAD MORE,5
"Poor quality, driver is not working properly and even after replacement box was found damageREAD MORE",1
Not badREAD MORE,1
Supper have workREAD MORE,5
GoodREAD MORE,4
NiceREAD MORE,3
GoodREAD MORE,3
Too small.READ MORE,3
GoodREAD MORE,5
Loose fitting for screwsREAD MORE,1
Very goodREAD MORE,5
Low Quality very small productREAD MORE,3
This is my second purchase..... For this price this is good one.... Iam using old set around 3 years.....READ MORE,4
OsmREAD MORE,5
Nice Product👌🏻READ MORE,5
Value for money nice look and see good conditionREAD MORE,4
PRODUCT Nice quality okBest For Small Thing'sREAD MORE,5
"Nice product, delivery boy is very much politeREAD MORE",4
Very very niceREAD MORE,5
Wery helpfull toolsREAD MORE,5
NiceREAD MORE,4
BadREAD MORE,1
Worrest qualityREAD MORE,1
GoodREAD MORE,4
***Best in this Price range***You will get a plucker inside this box***Suitable for home needs***Varieties of screw drivers      Highly RecommendedREAD MORE,4
Value for moneyREAD MORE,4
Nice product superbREAD MORE,5
Bad productREAD MORE,1
"Jackly seems Okay. The quality of the screw drivers looks okay hopefully it will be the same at the time of usage. Seller Retail net & Flipkart nice job! Got it for a reasonable deal price.Flipkart, you missed individual packaging for this from your end, but service and delivery👍READ MORE",4
Item is good but shipping is not well.READ MORE,3
Poor qualityREAD MORE,4
Nice productREAD MORE,5
No Quality FakREAD MORE,1
So far so gudREAD MORE,4
Dont waste your moneyREAD MORE,1
Dont waste your moneyREAD MORE,1
Poor productREAD MORE,1
Nice quality product  and compact sizeREAD MORE,3
superREAD MORE,5
Quality os very bad bad bad badREAD MORE,1
GoodREAD MORE,5
AwesomeREAD MORE,4
NiceREAD MORE,5
GretREAD MORE,3
Nyc productsREAD MORE,5
Worth itREAD MORE,5
Third class productREAD MORE,1
Good to use.. Value for money... excellent design thank youREAD MORE,3
GoodREAD MORE,5
"Dont get fooled by appearance, its only for light electronics uses only like mixer, television, laptop etc. If u r thinking to buy heavy duty product then go for Taparia.READ MORE",3
Mind blowing ..READ MORE,4
"Best product, greatREAD MORE",5
Not good not badREAD MORE,3
NycREAD MORE,3
Super product??????READ MORE,5
Low qualityREAD MORE,1
Waste product..lose of money..READ MORE,1
AwesomeREAD MORE,5
Nice but v smallREAD MORE,5
NiceREAD MORE,5
Small compact decent product in your budgetREAD MORE,5
GoodREAD MORE,5
Good productREAD MORE,4
Nice product at chip priceREAD MORE,4
Good product value of moneyREAD MORE,4
Product is Good But We did not try it liveREAD MORE,5
Nice product. Good for household work.READ MORE,5
Nice product by jackly  and fast delivery by flipkartREAD MORE,5
Very small in size. I can't open screw inside any hole. I can't open my jbl speaker using it.READ MORE,2
goodREAD MORE,5
Very nice productREAD MORE,5
Value for money.. and very usefulREAD MORE,5
Nice and wellREAD MORE,4
Very good product for multipurpose n low price.READ MORE,5
Contents: 30 different screw drivers                   A pair of tweezers                   1 handle.Handle is magnetic. Overall good item.READ MORE,5
Value for money  and good quality productsREAD MORE,5
Great Deal.Good Packing.Fast delivery.Thanks to Flipkart.5*READ MORE,5
Amazing produchtREAD MORE,4
Very useful...nyc one....READ MORE,5
Bits holder not so strong. It's turning when I try to tight a screwREAD MORE,3
Good as priceREAD MORE,5
NiceREAD MORE,4
okay okay. Not too great.READ MORE,3
okay okay. Not too great.READ MORE,3
Very good productREAD MORE,5
Gud product but size is very smallREAD MORE,2
Useful.. love it handy toll boxREAD MORE,3
Not badREAD MORE,4
Awsome productREAD MORE,5
Nice productREAD MORE,5
Nice product...READ MORE,3
BestREAD MORE,5
OKREAD MORE,4
Product is Actually Smaller then what it look in images and Quality is not Good even a Little strength can break it easily so be careful while opening Tight Screw.READ MORE,3
Low quality materials. No magnetic support for the bit inside the Holder. The tip of the bit is easily get damage if the screw little bit tight.READ MORE,2
"Small handle, useful to repair small and sofisticated things like toys computer watch etc. Not for heavy duty useREAD MORE",2
"Small handle, useful to repair small and sofisticated things like toys computer watch etc. Not for heavy duty useREAD MORE",2
Oh just good....it's remarkable....READ MORE,5
Very good usage best multitool gadgetREAD MORE,2
NiceREAD MORE,4
Worst productREAD MORE,1
Low qualityREAD MORE,2
Product is best.30 different screw driver have.best for open laptop.READ MORE,5
Nice 👍READ MORE,3
OkREAD MORE,5
OkREAD MORE,5
Size of the product is very small . . . Size disappointed 😞READ MORE,3
GoodREAD MORE,4
Not badREAD MORE,3
Very impressive product value for money 💰READ MORE,5
"Everything is good, but six of the holder is smallREAD MORE",4
Very useful productREAD MORE,4
GoodREAD MORE,4
BadREAD MORE,1
This is smaller than expected. But it's goodREAD MORE,4
"Rubbish Product don't Buy this product waste of money, Size is very Small than Show PictureREAD MORE",1
Value of moneyREAD MORE,5
Nice product      I am very 😊😊😊😊😊😊Product size is small but I am comfortable🥰🥰🥰READ MORE,5
AwesomeREAD MORE,5
Good  👍 product but size is smallREAD MORE,5
Good quality but small sizeREAD MORE,5
"Good for beginners and home use , not recommended for professionals, material quality is cheap however large range of screw heads are available but unfortunately there is no head available for mobiles screws it mean that you can not open a mobile with these screw heads you have to buy seprate set for mobiles , beside that a twizer is also provided in the set which is good. As per fit and quality not good, as per value for money it's good you can not have such cheap set in this price range, ov...READ MORE",3
"Waste of money,Don't BuyREAD MORE",2
Very cheap quality & build. Cannot use on toys also. Not worth the money.READ MORE,1
OkayREAD MORE,3
Best choose  😚4.5 ⭐ starREAD MORE,5
Good buy. Handy set of tools. Outer box is not sturdy.READ MORE,4
Good oneREAD MORE,4
Very smallREAD MORE,2
ExcellentREAD MORE,5
Best quality 👍READ MORE,5
GoodREAD MORE,5
Cheep qualityREAD MORE,1
Nice but little crackREAD MORE,5
Very small I don't like it. Hard to reach deep sports to open. If the neck will be a bit longer then it fineREAD MORE,2
SuperREAD MORE,5
ExcellentREAD MORE,5
Very nice 👌👌READ MORE,5
Nice productREAD MORE,5
Very nice productREAD MORE,5
OkkREAD MORE,4
Product is good you will get many sort of plug in pieces. But the real problem is the minus type screwdriver will just get broke when you try to unscrew a screw. I think you should not buy this. But all other attachments are good. Minus types are real worse🙄READ MORE,2
Thnks for flipcart...READ MORE,5
Vest metirialREAD MORE,1
good productREAD MORE,4
good productREAD MORE,4
No good 😡😡😤😤READ MORE,5
Not badREAD MORE,4
GoodREAD MORE,4
NiceREAD MORE,4
OK not big issueREAD MORE,1
